,name,address,postalCode,latitude,longitude,categories
2744,The Monkey Bar, , ,40.32707366510586,-79.94419550805833,"restaurant amenity, american cuisine"
2745,West Building, , ,40.43050801020115,-79.99691267773501,yes building
2746,Knoll Automotive, , ,40.324472650000004,-79.9433211,"car_repair shop, yes building"
2747,200 Medical Arts Building, , ,40.48988224011548,-79.89478867398508,yes building
2748,100 Medical Arts Building, , ,40.490283399999996,-79.8957277,yes building
2749,Harry Orlando Community Garden, , ,40.43824316289264,-79.97399962254569, 
2750,Seville Park, , ,40.498003932575465,-80.04149029229616, 
2751,Pappert School of Music, , ,40.43663886172515,-79.98890358859019,"yes building, school amenity"
2752,Kraus Winter Garden, , ,40.443753567600346,-79.94462410485335, 
2753,Congressman Mike Doyle,"1350, 5th Avenue",15108,40.514755,-80.1577369, 
2754,West Penn Park, , ,40.4562875,-79.9699949, 
2755,Sewickley Valley War Memorial Park, , ,40.546461373532956,-80.17541637521742, 
2756,Yuhas-McGinley Stadium,"20, Valmartin Drive",15235,40.46739637738656,-79.81323306373508, 
2757,Whitehall Park, , ,40.3517185730889,-79.98153397623133, 
2758,NS Pittsburgh Intermodal Facility,Wall Avenue,15148,40.39610452078122,-79.78413047921683, 
2759,The Parlour,"1000, North Canal Street",15215,40.49481166560719,-79.93246643108819,"commercial building, pub amenity"
2760,Lower Tennis Courts, , ,40.52301454999999,-79.88693359999999, 
2761,Island Firearms,"7400, Grand Avenue",15225,40.51704126768429,-80.14744411338293,"weapons shop, yes building"
2762,East Ohio St at Grant Ave, , ,40.4782497,-79.96894195, 
2763,The Corner,"200, Robinson Street", ,40.44048596024435,-79.9653277189829,"yes building, cafe amenity, Pastries,_Coffee cuisine"
2764,Sweet Memories PGH,"4833, Mapledale Street",15120,40.3827753,-79.9182758,photo shop
2765,Memorial Elementary School, , ,40.32390462136052,-80.05407051135633,school building
2766,Stage AE, , ,40.44610724020996,-80.0123242540082,yes building
2767,Westinghouse Park, , ,40.45296499803914,-79.90275321290969, 
2768,Cecil Township Hall, , ,40.31898412549484,-80.21683679084029,"yes building, townhall amenity"
2769,Advent Episcopal Church, , ,40.394977,-80.0286582,"yes building, place_of_worship amenity"
2770,Chartiers Valley United Presbyterian Church, , ,40.3857482,-80.0892768,place_of_worship amenity
2771,Saint Gabriel School, , ,40.3561807,-80.0061637,school amenity
2772,Sharpsburg Volunteer Fire Department, , ,40.494479,-79.9249363,fire_station amenity
2773,WPXI-TV Channel 11, , ,40.49533449640141,-80.01027174284056,yes building
2774,West Aircomm Credit Union, , ,40.5064922,-80.2079706,bank amenity
2775,US Army Reserve Base, , ,40.5015649,-80.2165946, 
2776,Moon Township Public Works, , ,40.5067858,-80.2357778, 
2777,Saint Albert The Great School, , ,40.38697128396403,-79.96316842508075,school building
2778,Snyder Park, , ,40.348832318612146,-79.9830241230889, 
2779,Public Source,"746, E Warrington Ave",15210,40.421614,-79.9940425,newsagent shop
2780,Frankl Electric,"134, Singer Avenue",15136,40.466248847481864,-80.07480985887238,yes building
2781,Northside Dental, , ,40.454598597053526,-80.00181843747998,"yes building, dentist amenity"
2782,Our Lady of Loreto Church, , ,40.40381295784393,-80.01294378294048,"yes building, place_of_worship amenity"
2783,First United Church of Christ,"425, North Avenue", ,40.48301527808783,-79.97348122764589,"church building, place_of_worship amenity"
2784,Daoud Eye Care,"355, Lincoln Highway",15137,40.3844675,-79.8215893,optician shop
2785,Kings Family Restaurant, , ,40.367807767682855,-79.78125750541295,"commercial building, restaurant amenity, american cuisine"
2786,Home Depot Garden Center, , ,40.370157418282574,-79.78017533550569,garden_centre shop
2787,Doughboy's Pizza,"508, Island Avenue",15136,40.4709418,-80.0605173,"restaurant amenity, pizza cuisine"
2788,Planet Fitness,"355, Lincoln Highway",15137,40.384303,-79.8221704, 
2789,The Headgear,"312, Forbes Avenue",15222,40.43973629744694,-80.0004095204203,"clothes shop, yes building"
2790,Point Park University, , ,40.43954292208737,-80.00009491573135,university amenity
2791,Mt. Lebanon, , ,40.3823571,-80.0432312, 
2792,Mt. Lebanon, , ,40.3823668,-80.0433512, 
2793,Poplar, , ,40.3752718,-80.0383214, 
2794,South Allegheny Community Wellness Center, , ,40.324916,-79.8666556, 
2795,Dormont Junction, , ,40.3915223,-80.041006, 
2796,Dormont Junction, , ,40.3915943,-80.0409345, 
2797,Sewickley Valley YMCA,"625, Blackburn Road",15143,40.54357924710505,-80.17986821667348,yes building
2798,The Rocks Car Wash,"1122, Chartiers Avenue",15136,40.46507335538503,-80.06936197239034,"yes building, car_wash amenity"
2799,Eat 'n Park,"301, Chartiers Avenue",15136,40.46407885494001,-80.05790391862105,"retail building, restaurant amenity"
2800,Rite Aid,"155, Mckees Rocks Plaza",15136,40.46441642701262,-80.05685125809387,"yes building, pharmacy amenity"
2801,FOR Community Resource Center,"500, Chartiers Avenue",15136,40.46500639617969,-80.05881166732932,"yes building, social_facility amenity"
2802,Islamic Center of Pittsburgh,"4100, Bigelow Boulevard",15213,40.44880392700569,-79.95573577280571,"yes building, place_of_worship amenity"
2803,Minton Soccer Complex, , ,40.54480263889516,-80.22754315279806, 
2804,Grandview United Presbyterian Church, , ,40.433249050753886,-80.01020221755165,"yes building, place_of_worship amenity"
2805,Edgebrook Veterinary Clinic,"1405, Saw Mill Run Boulevard", ,40.401882309936596,-80.00022019488925,"yes building, veterinary amenity"
2806,McDonald's - East Liberty Station,"6361, Penn Avenue",15206,40.458792224096044,-79.9184489655569,"yes building, fast_food amenity, burger cuisine"
2807,New Birth Ministry, , ,40.391342,-80.0116454,place_of_worship amenity
2808,Lula, , ,40.5406786,-80.1800072,restaurant amenity
2809,Old Town Buffet, , ,40.41133355696952,-80.0069159324279,"retail building, restaurant amenity, asian cuisine"
2810,Ohio Police Department, , ,40.55022,-80.102084,police amenity
2811,Foerster Student Services Center, , ,40.44995365771908,-80.01468441774755,university building
2812,Circleville United Methodist Church, , ,40.3200353,-79.7355311,place_of_worship amenity
2813,Kingdom Hall of Jehovahs Witnesses, , ,40.459548,-80.070041,place_of_worship amenity
2814,George L. Wilson & Co. Inc., , ,40.44908499576682,-80.00134579088196,warehouse building
2815,Angels Ark Childcare Center, , ,40.5411195,-79.783743,kindergarten amenity
2816,Kingdom Hall of Jehovahs Witnesses Swissville Congregation, , ,40.397176,-79.849975,place_of_worship amenity
2817,"Bordas and Bordas Attorneys, PLLC","420, Fort Duquesne Blvd",15222,40.4429974,-80.0054249, 
2818,Staples, , ,40.447639508407406,-80.16155775050967,commercial building
2819,Hays School, , ,40.3825693,-79.9297728,school amenity
2820,GetGo,"2611, Freeport Road",15238,40.5375655,-79.8386207,fuel amenity
2821,CFA Lawn, , ,40.441696875562165,-79.94345641147852, 
2822,Bloomfield Drug Store, , ,40.4617715,-79.9489602,pharmacy amenity
2823,Saint John Fisher Church, , ,40.4368703,-79.8446412,place_of_worship amenity
2824,Torch & Dagger Tattoo,"4736, Liberty Avenue",15224,40.4613104,-79.948696,tattoo shop
2825,Wai Wai, , ,40.4619218,-79.9492555,"restaurant amenity, chinese cuisine"
2826,Eye and Ear Hospital, , ,40.4418426,-79.9611552,clinic amenity
2827,Phipps Conservatory, , ,40.438796563799585,-79.94794424038004,glasshouse building
2828,Edison School, , ,40.3703471,-79.8689377,school amenity
2829,Pond Four (historical), , ,40.5000676,-79.716435, 
2830,Department of Public Works,"611, Second Avenue",15219,40.43609496854389,-79.9952344824911,yes building
2831,Wilson Park, , ,40.315647905176526,-79.98721891593179, 
2832,Settlers Ridge Shopping Center, , ,40.43994427983324,-80.1488544476241, 
2833,Burlington Coat Factory, , ,40.4269647,-79.7969013,clothes shop
2834,Kingsway Engineering,"1331, State Avenue",15108,40.51479985,-80.15875975,commercial building
2835,Knoxville Incline Greenway, , ,40.42411095356517,-79.98788933933437, 
2836,Moon Plaza, , ,40.520916996579,-80.21903868496285, 
2837,St. Pius X Catholic Church, , ,40.3954097,-80.0294888,place_of_worship amenity
2838,Scally's Par-3 and Mini Golf, , ,40.47704998258874,-80.19687110735181, 
2839,Scally's Driving Range, , ,40.47904257110197,-80.19776778694033, 
2840,Moon Golf Club,"505, McCormick Road",15108,40.4819313431785,-80.18767281698258, 
2841,Subway, , ,40.390512,-80.0716695,"fast_food amenity, sandwich cuisine"
2842,Quality Rolls,"1207, Muriel Street",15203,40.43085459149024,-79.98701119866982,warehouse building
2843,Thunderbird Cafe, , ,40.4694184,-79.9616328,bar amenity
2844,Tamarind Savoring India, , ,40.3905038,-80.0720343,"restaurant amenity, indian cuisine"
2845,Specialized Security Response,"4021, Butler Street", ,40.46938,-79.9616882, 
2846,Peebles Rd at Bingay Dr, , ,40.5589975,-80.0152573, 
2847,Pennsylvania Lincoln Memorial Park Cemetery, , ,40.3581248,-79.768379,grave_yard amenity
2848,Parrish Park, , ,40.41986152853591,-80.08912978167214, 
2849,Chartiers Country Club,"601, Baldwin Road",15205,40.43562517768305,-80.09553737071525, 
2850,McCormick Hall, , ,40.443228258992995,-79.95540491680188,dormitory building
2851,Benedum Visual Arts Center, , ,40.5235226156307,-79.8850518148795,"yes building, arts_centre amenity"
2852,Sharp Edge Creekhouse,"288, West Steuben Street", ,40.4402774,-80.0807385,restaurant amenity
2853,Golf Specialtees,"3754, Library Road",15234,40.3646476,-80.0214671,sports shop
2854,Conney M. Kimbo Art Gallery, , ,40.443698,-79.9548422, 
2855,CCAC Boyce baseball field, , ,40.455548486212926,-79.746200642978, 
2856,Mercy Providence Hospital, , ,40.45398025759118,-80.00866327166001,hospital building
2857,Community Room, , ,40.383445488500335,-80.08784762291367,commercial building
2858,Allegheny Unitarian Universalist Church,"416, West North Avenue",15212,40.454770012301736,-80.01148510177485,church building
2859,Trinity Christian School, , ,40.427053460527056,-79.85619152913793,"school building, school amenity"
2860,Emerald Gardens, , ,40.449627861966476,-80.0765593317719, 
2861,Shrubs-N-Stuff,"5780, Library Road", ,40.31212140539882,-80.03268076337643,garden_centre shop
2862,Grant Thornton LLP, , ,40.4474541,-80.0038127, 
2863,First National Bank Wealth Management, , ,40.4472704,-80.003751, 
2864,First National Trust Company, , ,40.447552,-80.0034747, 
2865,Pittsburgh Regional Library Center, , ,40.4145357,-79.848507,library amenity
2866,Matthews International Company, , ,40.4476407,-80.0025404, 
2867,Plum Borough Library, , ,40.4876746,-79.7540132,library amenity
2868,Immanuel Lutheran Church Preschool, , ,40.4044118,-79.8696347,school amenity
2869,Outta Sight Mini Storage, , ,40.373784,-79.9819171,storage amenity
2870,McGinnis Sisters, , ,40.3696195,-79.98205659999999,bar amenity
2871,Greenhouse Winery, , ,40.3696971,-79.982357,bar amenity
2872,Jim Shorkey, , ,40.34261487170706,-79.75990320452601, 
2873,7-Eleven,"209, Ohio River Boulevard",15143,40.545286,-80.1945216,convenience shop
2874,Sisters of Divine Providence Convent, , ,40.4529121,-79.9998497,place_of_worship amenity
2875,Saint Regis Roman Catholic Church Convent, , ,40.3850486,-79.7553872,place_of_worship amenity
2876,Gesling Stadium, , ,40.44323781142841,-79.94026713011579, 
2877,Eureka Building, , ,40.4384579,-79.961056,university amenity
2878,Ohio Valley Hospital,"25, Heckel Road",15136,40.47220175525327,-80.09078225758701,hospital amenity
2879,GetGo,"1081, Freeport Road",15238,40.48790337361831,-79.88358711662741,"convenience shop, commercial building, fuel amenity"
2880,Milliones Middle School, , ,40.4499475,-79.9627645,school amenity
2881,Prestley Heights Green Space, , ,40.41099421953851,-80.10366506062232, 
2882,Goodyear, , ,40.34862224999999,-79.94705555,"car_repair shop, garage building"
2883,Pool City, , ,40.34409285864339,-79.94251992246946,"swimming_pool shop, retail building"
2884,Denny's, , ,40.348019011280854,-79.94436548560674,"yes building, restaurant amenity, american cuisine"
2885,Gabriel Brothers, , ,40.3419714414746,-79.94244063438877,"department_store shop, yes building"
2886,Salvation Army Super Store, , ,40.34142902328566,-79.93945911606963,"clothes shop, yes building"
2887,Giant Eagle,"4110, Brighton Road",15212,40.489186907711904,-80.04422044604208,"supermarket shop, retail building"
2888,Damian,"5713, Centre Ave",15206,40.457667,-79.9332869,hairdresser shop
2889,Carnegie Library of Pittsburgh - Homewood,"7101, Hamilton Avenue",15208,40.45530708710931,-79.89918179398917,"yes building, library amenity"
2890,Stewartsville Elementary School,Carpenters Lane,15642,40.3445282,-79.7660584,school building
2891,Toys 'R Us, , ,40.33783045802965,-79.94903912539579,"toys shop, yes building"
2892,Pep Boys,"390, Clairton Boulevard", ,40.33702089704975,-79.95099393194465,"car_repair shop, commercial building"
2893,Hillcrest Intermediate School, , ,40.321944580756096,-79.72845084773125, 
2894,Parkvale Bank,"2132, Arlington Ave",15210,40.4171033,-79.9761477,bank amenity
2895,Rite Aid, , ,40.33630593390758,-79.94918817609026,"yes building, pharmacy amenity"
2896,Pleasant Hills Post Office, , ,40.34284923089471,-79.95450220841424,"commercial building, post_office amenity"
2897,Hiland Presbyterian Church,"845, Perry Highway",15229,40.530926663050685,-80.03673603119464,"church building, place_of_worship amenity"
2898,Pioneer Park, , ,40.418016726439355,-79.79035348122082, 
2899,Pizza Warehouse, , ,40.388076399999996,-79.86325519999998,"yes building, restaurant amenity"
2900,Basketball Court, , ,40.388173984136806,-79.863927401545, 
2901,Browns Ln at McKnight Rd, , ,40.5458674,-80.01706, 
2902,Tech One Office Park, , ,40.42689087326212,-79.7792943326274, 
2903,Waterworks Mall at Giant Eagle, , ,40.4876277,-79.8939248, 
2904,Model Cleaners, , ,40.3402416,-80.0253161,yes shop
2905,Polish Hill Community Garden, , ,40.4574947,-79.9692949, 
2906,Saint Paul African Methodist Episcopal Church, , ,40.417714658685746,-79.99544333613946,"yes building, place_of_worship amenity"
2907,Darragh Street Apartments, , ,40.442194,-79.9640948, 
2908,Molyneaux Tile & Carpet, , ,40.4751513,-79.8496977, 
2909,Petersen Sports Complex, , ,40.4447497,-79.9670237, 
2910,Steve's Auto Repair, , ,40.4837494,-80.0719652,car_repair shop
2911,Verona Post Office, , ,40.5035275,-79.843352,post_office amenity
2912,Saint Marys Cemetery, , ,40.3603471,-79.8108803,grave_yard amenity
2913,Gravel Quarry, , ,40.36686392364609,-79.7753660094538, 
2914,Edgewood Country Club, , ,40.43120908085436,-79.83065689955616, 
2915,Stephen P Barry Memorial Field, , ,40.343169475233445,-79.82825082527783, 
2916,Marshalls, , ,40.48915345329113,-79.89185959714725,"clothes shop, retail building"
2917,UHaul Supercenter, , ,40.451376554398934,-80.02216111426992,commercial building
2918,Martina Spiritual Renewal Center, , ,40.5072589,-80.02785,place_of_worship amenity
2919,Mary S Brown Ames Memorial United Methodist Church, , ,40.4204499,-79.9270439,place_of_worship amenity
2920,Maranatha Bible Baptist Church, , ,40.4423608,-79.8834817,place_of_worship amenity
2921,Donato's Fox Chapel,"46, Fox Chapel Road",15238,40.4882975,-79.8826677,"restaurant amenity, italian cuisine"
2922,McDonald Alliance Church, , ,40.3711319,-80.2353178,place_of_worship amenity
2923,Dugan Dry Cleaners, , ,40.31143303391366,-80.03241874503215,"dry_cleaning shop, yes building"
2924,Mel Bagley Auto Service, , ,40.5182796,-80.0261761,car_repair shop
2925,Wightman Playground, , ,40.44320800629641,-79.92704238442981, 
2926,12th Ward School, , ,40.4620135,-80.0033868,school amenity
2927,Student Salon & Spa,813, ,40.51640104999999,-80.0342758,yes building
2928,Triangle Park, , ,40.5475289,-80.1898881, 
2929,The Edgeworth Club, , ,40.5462368,-80.187973, 
2930,Giggles, , ,40.4380743,-80.0002446,clothes shop
2931,Penney Eye Care, , ,40.32080509699104,-79.82953711410812,commercial building
2932,Cardello Building,"701, North Point Drive",15233,40.44924626919698,-80.02709599492658,yes building
2933,Zone 28,"2525, Freeport Road",15238,40.53508395003988,-79.84435825406467,commercial building
2934,Coraopolis Church of God,"1101, Vance Avenue",15108,40.51508270979312,-80.16425912160443,"yes building, place_of_worship amenity"
2935,Zeke's Self Storage, , ,40.32183935027284,-79.83149980811677,storage_rental shop
2936,Speedway, , ,40.51155262887367,-80.13238928578866,fuel amenity
2937,Arbor Bay Car Wash,"5625, Babcock Boulevard", ,40.547659849548566,-80.02885390733475,"yes building, car_wash amenity"
2938,PNC Bank, , ,40.44549333783586,-79.71334230148719,"yes building, bank amenity"
2939,Monongahela Avenue at Washington Avenue, , ,40.419882,-79.8891479, 
2940,Byham Theater, , ,40.443895,-80.0024417,theatre amenity
2941,Oblock Jr. High School, , ,40.47058796619997,-79.71523946186076,school building
2942,Village of Eastside, , ,40.45939847856992,-79.91850780229018, 
2943,Our Lady of Fatima Shrine, , ,40.4961881258338,-79.85860259368961,chapel building
2944,Black Forge Coffee House,"1206, Arlington Avenue",15210,40.4215146,-79.9923809,cafe amenity
2945,Saint George Ukrainian Catholic Church, , ,40.47801212663759,-80.04085311593623,"church building, place_of_worship amenity"
2946,Vital Glow Yoga, , ,40.493899,-80.0527487, 
2947,Salim's Middle Eastern Food,"4705, Centre Avenue",15213,40.4527735,-79.9494416,"restaurant amenity, Middle_Eastern cuisine"
2948,Propel Northside, , ,40.46016987616675,-80.01603056282843,school building
2949,Bellefield Towers,"100, North Bellefield Avenue", ,40.44707051949258,-79.95185014893538,yes building
2950,Kashi Jewelers, , ,40.4406761,-80.000612,jewelry shop
2951,Pelegrino's, , ,40.5286396,-80.0070832,"restaurant amenity, italian cuisine"
2952,Namaste India,"1150, Banksville Road", ,40.4191171,-80.0301797,"restaurant amenity, indian cuisine"
2953,Jimmy John's, , ,40.5280014,-80.0061712,"restaurant amenity, sandwich cuisine"
2954,Sleep Number, , ,40.5279158,-80.0061095,bed shop
2955,Munroe, , ,40.3229259,-80.0297943, 
2956,Munroe, , ,40.3227925,-80.029691, 
2957,South Park, , ,40.327821,-80.0305362, 
2958,Sciulli's,"1562, Island Avenue",15136,40.4889872,-80.07916420000001,"yes building, bar amenity"
2959,Subway, , ,40.53884,-79.8354398,fast_food amenity
2960,German Cemetery, , ,40.4061803,-80.0539433,grave_yard amenity
2961,GetGo, , ,40.5214886,-80.0678452,fuel amenity
2962,Saint Nicholas Cemetery, , ,40.3706249,-79.8603263,grave_yard amenity
2963,Saint Anne School, , ,40.36144922535745,-80.0294185732927,"school building, school amenity"
2964,PetSmart, , ,40.3334311,-79.9441811,pet shop
2965,Jo-Ann, , ,40.3336601,-79.9444332,fabric shop
2966,Gally Park, , ,40.49840043385743,-79.97810696442268, 
2967,Bellefield Presbyterian Church, , ,40.44364395162985,-79.95672986043152,"church building, place_of_worship amenity"
2968,Benedum Hall, , ,40.44361993258681,-79.95863174163551,university building
2969,Western Pennsylvania School for the Blind, , ,40.4485342,-79.9532933,school amenity
2970,Sunoco, , ,40.395953,-80.0224577,fuel amenity
2971,North Hills Cycle, , ,40.51873697188142,-80.02688774288374,"yes shop, commercial building"
2972,St. Paul Cathedral,"108, North Dithridge Street",15213-2608,40.44743342798407,-79.9498164287727,"yes building, place_of_worship amenity"
2973,St. Paul Cathedral Center & Synod Hall,North Craig Street, ,40.447786752363406,-79.95007946408244,yes building
2974,Rent-A-Center, , ,40.3217697,-79.8336151,rent_to_own shop
2975,Century Heritage Federal Credit Union, , ,40.3218627,-79.8334609,bank amenity
2976,GNC, , ,40.3216398,-79.8342066,chemist shop
2977,Kinder Care Learning Center, , ,40.5041917,-80.2098784,kindergarten amenity
2978,William Penn Place,"525, William Penn Place",15222,40.44017873362987,-79.99771906493532,yes building
2979,Norwin High School Field, , ,40.322737659946576,-79.72542791047921, 
2980,Scoops on the Boulevard,"719, Brookline Boulevard",15226,40.3945872,-80.0208886,"restaurant amenity, ice_cream cuisine"
2981,Highmark Direct, , ,40.4481681,-80.1799667,clinic amenity
2982,Xfinity, , ,40.4481592,-80.1798733,yes shop
2983,ALDI, , ,40.4075088,-79.9128589,supermarket shop
2984,Uncle Sam's, , ,40.4481219,-80.1795441,restaurant amenity
2985,Mattress Firm, , ,40.4481539,-80.1797029,bed shop
2986,T-Mobile, , ,40.4483085,-80.1804361,mobile_phone shop
2987,FedEx Office, , ,40.4482782,-80.180345,copyshop shop
2988,Sanaljan, , ,40.4482605,-80.1802656,shoes shop
2989,Lubavitch Center,"2100, Wightman Street",15217,40.432428,-79.9277446,"yes building, place_of_worship amenity"
2990,Tyler Park, , ,40.53179970560403,-79.99962069046042, 
2991,Chevron, , ,40.50163443490402,-80.20681119790005,commercial building
2992,Shannopin Country Club,"1, Windmere Road",15202,40.51465303930837,-80.06908584302525,yes building
2993,Huntington Bank,"355, Lincoln Highway",15137,40.3842083,-79.822453,bank amenity
2994,Citizens Bank, , ,40.3661449,-80.0147212,atm amenity
2995,Golden Nails,"355, Lincoln Highway",15137,40.3845045,-79.8214445,beauty shop
2996,King's Collections,"500, Lincoln Highway",15137,40.3843881,-79.8218388,furniture shop
2997,Mount Royal Cemetery, , ,40.5406239,-79.9686649,grave_yard amenity
2998,Bouquet Gardens Building F, , ,40.44111416537918,-79.95536826801444,dormitory building
2999,Bouquet Gardens Building E, , ,40.4409261223364,-79.95501207413092,dormitory building
3000,Saint Margaret Mary Catholic Church, , ,40.5153751,-80.2175524,place_of_worship amenity
3001,Moon Fire Department, , ,40.5044285,-80.2080192,fire_station amenity
3002,Gates Center for Computer Science, , ,40.4436245,-79.9444779,yes building
3003,Corpus Christi Rectory, , ,40.346093459130095,-79.84713715974638,yes building
3004,McKeesport Post Office, , ,40.34729538313987,-79.86469034978816,"commercial building, post_office amenity"
3005,USPS Mailbox, , ,40.4745947,-79.9611774,post_box amenity
3006,Millvale United Methodist Church,"223, Grant Avenue", ,40.4789896,-79.9719421,place_of_worship amenity
3007,Medicap Pharmacy, , ,40.4790318,-79.972034,pharmacy amenity
3008,Pro Bikes,"5876, Forbes Avenue",15217,40.437740890483454,-79.91998344004418,"bicycle shop, yes building"
3009,Starbucks, , ,40.419039,-80.045686,"cafe amenity, coffee_shop cuisine"
3010,Grant Bar & Lounge, , ,40.4782094,-79.9697655,bar amenity
3011,Daniel's Electric Service,329, ,40.4775496,-79.9694357, 
3012,Allegheny Traditional Academy, , ,40.4533797113606,-80.0084111041913,school building
3013,Wines & Spirits, , ,40.4695152,-79.9609994,alcohol shop
3014,Love Bikes,"4102, Butler Street", ,40.4694653,-79.9610843,bicycle shop
3015,Memorial Grove, , ,40.482189,-79.9173177,"roof building, shelter amenity"
3016,Sacred Heart School, , ,40.511457300000004,-80.0972785,school amenity
3017,"Sampo Distributors, Inc.","400, Bell Avenue",15136,40.46544782641689,-80.05847172194991,commercial building
3018,Dandelions,"4108, Butler Street", ,40.4696093,-79.9608829,gift shop
3019,Amazing Yoga,"4100, Butler Street", ,40.469417,-79.9611584,dojo amenity
3020,House of the Dead,"4110, Butler Street", ,40.4696383,-79.960842,yes shop
3021,Wendy's, , ,40.40030628796913,-80.0241473641434,"yes building, fast_food amenity, burger cuisine"
3022,Howard Hanna, , ,40.5054424,-80.20689, 
3023,Outback Steakhouse, , ,40.3311521,-80.068622,restaurant amenity
3024,National Tunnel, , ,40.3168613,-80.1808973, 
3025,BNY Mellon Client Service Center,"500, Ross Street", ,40.4393514370109,-79.99451504770327,yes building
3026,Burkett Park, , ,40.44759879530138,-80.13021843564383, 
3027,Ace's Tavern, , ,40.4728059,-80.0737681,bar amenity
3028,Buon Giorno Cafe, , ,40.4368682,-80.0005621,cafe amenity
3029,Vincler & Associates LLC,"114, Smithfield Street",15222,40.4375319,-80.0001053, 
3030,Whittier Elementary School, , ,40.43571808801262,-80.01927205192433,school amenity
3031,West End Park, , ,40.43693463549892,-80.03720193073875, 
3032,West End Overlook, , ,40.445617020269935,-80.03348025119246, 
3033,Greenway Middle School Library, , ,40.45007,-80.04617,library amenity
3034,Restland Memorial Park, , ,40.4139577,-79.7981027,grave_yard amenity
3035,Johnston Elementary School Library, , ,40.438078,-79.8749019,library amenity
3036,Jefferson Elementary School Library, , ,40.3824185,-80.0607948,library amenity
3037,Upper Room Worship,"1462, Brookline Boulevard",15226,40.3922972,-80.0059642,place_of_worship amenity
3038,Hollywood Cemetery, , ,40.4539578,-80.0744996,grave_yard amenity
3039,Streams Elementary School,"1560, Ashlawn Drive",15241,40.322134042675046,-80.09367819088489,school building
3040,Evergreen Ave at David St, , ,40.4890899,-79.972213, 
3041,Evergreen Ave at John St, , ,40.4871911,-79.972655, 
3042,Mazur's Collision and Service Center, , ,40.53359902868498,-80.01929960208888,"car_repair shop, yes building"
3043,Evergreen Ave opp Franklin St, , ,40.4904301,-79.971696, 
3044,Evergreen Ave at Franklin St, , ,40.4902008,-79.9717853, 
3045,Evergreen Ave at Emma St, , ,40.4892177,-79.9721639, 
3046,McDonald's,"363, Perry Highway",15229,40.517576456049035,-80.02929653765086,"retail building, fast_food amenity, burger cuisine"
3047,Sprit House, , ,40.44230911485003,-79.93791769639967,yes building
3048,Dairy Queen, , ,40.3464988,-80.0276215,"fast_food amenity, ice_cream cuisine"
3049,Saint Gregory Byzantine Catholic Church, , ,40.3373935,-80.0651262,place_of_worship amenity
3050,Northway Auto Wash, , ,40.54563641142624,-80.03121968708604,"yes building, car_wash amenity"
3051,Saint James African Methodist Episcopal Church, , ,40.4611233,-79.9107499,place_of_worship amenity
3052,Saint James Baptist Church, , ,40.4544106,-79.8869368,place_of_worship amenity
3053,S&T Bank, , ,40.33702869306782,-79.80722203067722,bank amenity
3054,Jackson Hewitt Tax Service, , ,40.53628580874078,-80.01061735333397,commercial building
3055,Bakers Field - Baseball, , ,40.541324523736286,-80.24643224617103, 
3056,AT&T,"4900, McKnight Road", ,40.531318017742414,-80.00991520310664,"mobile_phone shop, yes building"
3057,J.D. Byrider, , ,40.53471031913696,-80.01049953231926,"car shop, commercial building"
3058,Monro Muffler, , ,40.517300817342175,-80.03145192766398,"car_repair shop, commercial building"
3059,Saints Peter and Paul Church, , ,40.3645137,-79.8492147,place_of_worship amenity
3060,Bravo's Italian Kitchen, , ,40.53128368585402,-80.00926731695954,"retail building, restaurant amenity, italian cuisine"
3061,Clifford E. Barbour Library, , ,40.46742120400237,-79.92051840337638,"yes building, library amenity"
3062,O'Brien Field, , ,40.37144495403881,-80.01380049204784, 
3063,Sunset Hills Park, , ,40.38355115608443,-80.02738958187373, 
3064,George A. Long Hall, , ,40.46742146147722,-79.92119963890357,yes building
3065,Seville Volunteer Fire Company, , ,40.4957068,-80.0404077,fire_station amenity
3066,GetGo,"3247, East Carson Street",15203,40.4232178,-79.9599172,fuel amenity
3067,Brentwood Volunteer Fire Company, , ,40.37044436129948,-79.98195062788707,"yes building, fire_station amenity"
3068,Beam Heating and Cooling, , ,40.426663364596834,-79.75430388021121,commercial building
3069,Walhors, , ,40.426825050000005,-79.75388944999999,commercial building
3070,Mosside Village, , ,40.432070704039845,-79.7509216653615, 
3071,Huntington, , ,40.43294391236472,-79.75285006415544,"commercial building, bank amenity"
3072,Rent-A-Center,"154, Mckees Rocks Plaza",15136,40.464902,-80.0575327,furniture shop
3073,Arlington Recreation Center,"2201, Salisbury Street",15210-1845,40.4192352,-79.9750104, 
3074,40th Street Bridge, , ,40.471068599999995,-79.96574265, 
3075,Mini Market, , ,40.52459221282442,-79.8406335385606,"convenience shop, yes building"
3076,Brightside Academy,"4, 6, Smithfield Street",15222,40.436774825474174,-80.00050932542624,yes building
3077,JCPenney, , ,40.5432279953872,-80.00720447011717,"department_store shop, yes building"
3078,Faith Evangelical Church,"7060, Lemington Avenue",15206,40.46976533846602,-79.89723104233165,"yes building, place_of_worship amenity"
3079,C.K. Remodeling & Design,"1209, Beechview Avenue",15216,40.41653924071305,-80.0248297341959,"doityourself shop, house building"
3080,Berkley Hills Volunteer Fire Department,"235, Siebert Road", ,40.52966180382527,-80.0068681737651,"yes building, fire_station amenity"
3081,Wood Street Galleries, , ,40.4422748,-79.9995486, 
3082,43rd Street Concrete Co.,"1, 43rd Street",15201,40.47469692062419,-79.96476002353518, 
