,name,address,postalCode,latitude,longitude,categories
11327,Giordano, , ,1.3626004,103.9893972,clothes shop
11328,Gassan, , ,1.3620027000000001,103.990891,watches shop
11329,Guardian, , ,1.3623242,103.989729,chemist shop
11330,Guardian, , ,1.3619109,103.9921188,chemist shop
11331,Electronics, , ,1.3616709,103.9916253,electronics shop
11332,E-Gadget Extra, , ,1.3619873,103.9912793,toys shop
11333,Furla, , ,1.3620269,103.9911163,leather shop
11334,Eu Yan Seng, , ,1.3625246,103.9903434,medical_supply shop
11335,Jurong Junior College,"800, Corporation Road",649809,1.351130832549695,103.71389873400592,college amenity
11336,Hotel Jen,Puteri Harbour,79000,1.417745912202397,103.65677720931866,yes building
11337,Farrer Park Gardens, , ,1.313640439886023,103.85218756087686, 
11338,Value Hotel (Nice),"302, Balestier Road",329738,1.3233449,103.8525044, 
11339,The Connoisseur Concerto,Orchard Road, ,1.3012705,103.8393378,yes shop
11340,Djitsun Mall Bedok (U/C), , ,1.326074379189677,103.92957540434296,retail building
11341,Bee Cheng Hiang,Orchard Road, ,1.3013059999999999,103.8392042,restaurant amenity
11342,Mahavira Hall, , ,1.330468966422224,103.85732408601613,"yes building, place_of_worship amenity"
11343,Long Guang Bao Ta, , ,1.329813961146464,103.85772772345307,"yes building, place_of_worship amenity"
11344,Tian Wang Dian, , ,1.330098561550216,103.85728403286852,"yes building, place_of_worship amenity"
11345,Legoland Hotel Malaysia,"1, Jalan Medini Utara 3",79200,1.426726673808754,103.63169834046,yes building
11346,Kim Tian Hotel,"21, Lorong 22 Geylang",398678,1.3120594499999991,103.88247169999998,yes building
11347,139,"139, Lorong Ah Soo", ,1.352142838314246,103.88422171995481,yes building
11348,161, , ,1.352381772197437,103.87868151552802,yes building
11349,Nippon Koi Farm, , ,1.3810582809477951,103.72189328102195, 
11350,Former Hillview Mansion, , ,1.360712582837551,103.75749629616469, 
11351,Madura's,Syed Alwi Road, ,1.3099938,103.8551233,restaurant amenity
11352,Pleasure Karaoke Pub,Changi Road, ,1.317995127167901,103.90866272106908,"yes building, pub amenity"
11353,141, , ,1.389602110785944,103.9040376782757,yes building
11354,B16, , ,1.381479460433658,103.96478838247309,yes building
11355,Sengkang Combined Temple,80, ,1.3893709348982721,103.90709787765005,yes building
11356,415, , ,1.424555680971364,103.84588267372098,yes building
11357,Taqwa,Syed Alwi Road, ,1.3103217,103.8548155,bureau_de_change amenity
11358,S4A, , ,1.295823227694665,103.7792140006726,yes building
11359,House of Camera,Syed Alwi Road, ,1.3101859,103.8549231,yes shop
11360,121A, , ,1.3362183014339,103.72454985266066,yes building
11361,Cathay Cineplex,"1, Pasir Ris Close",519599,1.3762107000000001,103.9553072,cinema amenity
11362,The Amazing Inn,"1, Lorong 14 Geylang",398913,1.312207115502777,103.8791825918109,yes building
11363,Sing Arowanas,"261, Neo Tiew Crescent",718900,1.439781792997288,103.72615868705927, 
11364,DreamFish Inc.,"221, Neo Tiew Crescent", ,1.435726364363021,103.72337178878803, 
11365,Clementi Street 12 Food Park,"Block 107, Clementi Street 12", ,1.3222414,103.769917,"fast_food amenity, asian cuisine"
11366,Kheiseng Trading & Fish Farm, , ,1.432659778813883,103.72286118013668, 
11367,113,"113, Clementi Street 13",120113,1.323654351209123,103.77018345559914,yes building
11368,114,"114, Clementi Street 13",120114,1.323865186352006,103.77074809237538,yes building
11369,110,"110, Clementi Street 13",120110,1.322889139290605,103.7710195666715,yes building
11370,McDonald's, , ,1.3740336,103.886987,"fast_food amenity, burger cuisine"
11371,111,"111, Clementi Street 13",120111,1.32321528337646,103.77114585891105,yes building
11372,ESSEC Asia-Pacific,"2, One-north Gateway",138502,1.3030325999999999,103.7876642,college amenity
11373,hotel ciq, , ,1.4625204,103.7622291, 
11374,28 RC Suites,Race Course Lane, ,1.310012072474127,103.85297114059237,yes building
11375,Chai Chee Pork Porridge,Geylang Road, ,1.3136546,103.8856479,restaurant amenity
11376,Singapore Shoprider,Geylang Road, ,1.3134668999999999,103.8845646,yes shop
11377,Shanghai Liun Hoo Co Pte Ltd,"464, Geylang Road", ,1.3133883,103.88414, 
11378,Singapore Buddhist Free Clinic,Ajunied Road, ,1.3154531999999999,103.8814824,clinic amenity
11379,Blk 8, , ,1.3043691889800701,103.91613774950194,yes building
11380,Chiang Kong,Ajunied Road, ,1.3166955,103.8816069,yes shop
11381,442, , ,1.365662281693714,103.85522356990589,yes building
11382,UOB, ,730548,1.4304047,103.7939184,atm amenity
11383,UOB,"83, Punggol Central",828761,1.4069948,103.9015362,atm amenity
11384,UOB,"154, West Coast Road",127371,1.303774,103.766084,atm amenity
11385,UOB,"3, Gateway Drive",608532,1.3338250999999999,103.7427844,atm amenity
11386,UOB,"505, West Coast Drive",120505,1.3122956000000001,103.7599652,atm amenity
11387,UOB,"502, West Coast Drive",120502,1.311803,103.758606,atm amenity
11388,UOB,"570B, Woodlands Ave 1",732570,1.4308931999999999,103.7907408,atm amenity
11389,UOB,"30, Woodlands Avenue 1",739065,1.4291664,103.7810742,atm amenity
11390,UOB, ,518457,1.3724652,103.9496805,atm amenity
11391,UOB,"435, Orchard Road",238877,1.303691,103.833302,atm amenity
11392,Woodlands Crescent Park, , ,1.444647492556857,103.80395280688147, 
11393,Sin Ming Court, , ,1.359000374349225,103.83034231961798, 
11394,Xian Seafood Village,"81, Tagore Lane",787502,1.3868605,103.8293983,"restaurant amenity, chinese cuisine"
11395,Euphony Gardens,"3, Jalan Mata Ayer", ,1.424855511786611,103.82478453481421, 
11396,Singapore Institute of Technology, , ,1.300626705115346,103.78013423678931,university building
11397,Blk 633, , ,1.384946077250723,103.75888596721036,yes building
11398,Blk 633A, , ,1.385524997451909,103.75831911132835,yes building
11399,Blk 632A, , ,1.385143584063311,103.7581907666869,yes building
11400,Blk 632B, , ,1.384377959838104,103.75916094204793,yes building
11401,Blk 633D, , ,1.38461195,103.75961315,yes building
11402,Blk 633C, , ,1.3847056,103.75925175,yes building
11403,Senja Green, , ,1.384967546298915,103.75877266064802, 
11404,Blk 633B, , ,1.385178539734796,103.75853495842865,yes building
11405,The Chuan, , ,1.349634556100682,103.86025299784738, 
11406,701A,"701A, Yishun Avenue 5",761701,1.42988337757565,103.8279367943689,commercial building
11407,Tika restaurant, , ,1.3052633999999999,103.8531577,restaurant amenity
11408,St Anne's Church, , ,1.391786524663045,103.9017154606373,place_of_worship amenity
11409,Business Library (Blk N2), , ,1.3466317900594031,103.6796781140714,"yes building, university amenity"
11410,1,"1, Clementi Crescent", ,1.324346936081394,103.7732635333902,terrace building
11411,Pioneer Family Healthcare Centre,"26, Jurong West Street 61",648201,1.338485782249614,103.69902335040801,"yes building, clinic amenity"
11412,Compassvale Bus Interchange, , ,1.3911874329162521,103.8971286676228,yes building
11413,Century Square, , ,1.352302827237936,103.94377506128438,"mall shop, retail building"
11414,Tampines Mall, , ,1.352511015435347,103.9447411588247,"mall shop, retail building"
11415,Cables International,"16, Tuas South Street 2", ,1.3096317499999999,103.62751214999999,yes building
11416,Toa Payoh Central Community Club,"93, Toa Payoh Central",319194,1.334795742896057,103.85028895231969,"yes building, community_centre amenity"
11417,Church of the Risen Christ,91, ,1.334858825262029,103.85074042758032,"yes building, place_of_worship amenity"
11418,708, , ,1.4401928906837411,103.79734023148954,yes building
11419,711A, , ,1.440955038774508,103.79703464815545,yes building
11420,712, , ,1.4417909603541181,103.79719282382453,yes building
11421,710, , ,1.440682645168902,103.79747732089005,yes building
11422,707, , ,1.44047656068516,103.79674771693661,yes building
11423,687C, , ,1.441841236286449,103.80656930731276,yes building
11424,709, , ,1.440409531464091,103.79789947149416,yes building
11425,706, , ,1.439912056024193,103.79677705762558,yes building
11426,685A, , ,1.4415050766580642,103.80567091710239,yes building
11427,Wah Tan Noodle - Char Siew #02-30, , ,1.2851366,103.8321271,restaurant amenity
11428,Aroy Mookata,"167, Neil Road", ,1.2772421,103.8370674,"restaurant amenity, thai cuisine"
11429,Canadian Pizza,Kampong Bahru Road, ,1.2762612,103.8355404,"restaurant amenity, pizza cuisine"
11430,Alexandria Hill East Neighborhood Park, , ,1.287331786245257,103.80910894171687, 
11431,Commonwealth,Margaret Drive, ,1.297880622027273,103.80675935619279,yes building
11432,Blk 40,"40, Cambridge Road", ,1.315900795431243,103.8484862544084,yes building
11433,Blk 37,"37, Cambridge Road", ,1.316891505603175,103.84934306830299,yes building
11434,Blk 39,"39, Cambridge Road", ,1.316364547268108,103.848476808042,yes building
11435,Blk 38,"38, Cambridge Road", ,1.3166162324846251,103.848905907585,yes building
11436,Corona Florist, , ,1.3276216,103.776897,garden_centre shop
11437,Sheng Siong, , ,1.3103063,103.7687543,supermarket shop
11438,Pines Cafe, , ,1.3347357,103.8425855,cafe amenity
11439,Siglap Park Connector, , ,1.333411856058771,103.91866869726022, 
11440,Tanjong Rhu, , ,1.297330304309472,103.87354811616915,construction building
11441,Ramen Keisuke Tonkotsu King Four Season, , ,1.3010477,103.8552544,restaurant amenity
11442,MOCA - Museum of Contemporary Arts,27a, ,1.3035153819044671,103.811877699433,yes building
11443,Gyoza King,"1, Tras Link",078867,1.2768111,103.8438022,"restaurant amenity, japanese cuisine"
11444,Coocaca, , ,1.3014839,103.8373105,"restaurant amenity, breakfast cuisine"
11445,Portico,Smart Road, ,1.303285900000003,103.81042039999998,"yes building, restaurant amenity"
11446,Jurong Secondary School,"31, Yuan Ching Road",618652,1.330495315567878,103.72399449584921,school amenity
11447,Keisuke Tonkotsu King,"1, Tras Link",078867,1.2767703,103.8440886,"restaurant amenity, japanese cuisine"
11448,The Sunflower,"510, Geylang Road", ,1.313456022957052,103.88540650258297,yes building
11449,Rubikon, , ,1.283482076920589,103.81826371965097,commercial building
11450,Bukit Batok Hostel,"10, De Souza Avenue",599449,1.345461721930366,103.76949925006708,yes building
11451,Extra Virgin Pizza,"#01-04, Asia Square Tower 1, 8, Marina View",018960,1.2789263,103.8513051,"restaurant amenity, pizza cuisine"
11452,Caltex,Jalan Buroh, ,1.304680282852828,103.7419572256996,"roof building, fuel amenity"
11453,Bugis Junction,"230, Seah Street", ,1.2997905412705881,103.85586476672658,"mall shop, yes building"
11454,Techno Oonishi Co. Ltd,Ubi Avenue 1, ,1.3252936,103.8954844, 
11455,Sunbird Circle Playground, , ,1.339086186338617,103.95831822290477, 
11456,Jalan Angin Laut Playground, , ,1.337155196104862,103.95624673838455, 
11457,halal food shop woodlands close, , ,1.435449,103.8055276, 
11458,Ang Mo Kio Secondary School,"6, Ang Mo Kio Street 22",569362,1.3677349276568571,103.84249947583506,school amenity
11459,7-eleven, , ,1.3055193,103.8514517,convenience shop
11460,Chong Boon Secondary School,"2, Ang Mo Kio Street 44",569250,1.364128922912324,103.85840152029134,school amenity
11461,743, , ,1.443823122099819,103.79626265157562,yes building
11462,740A, , ,1.444790565779115,103.7965751425759,yes building
11463,730, , ,1.442567345157447,103.79769571655544,yes building
11464,738, , ,1.444202940821836,103.79747131541386,yes building
11465,736A, , ,1.443333700000001,103.7967343,yes building
11466,Barbecue Pit, , ,1.3576856,103.7497853,bbq amenity
11467,Icon @ Changi,Changi Road, ,1.317268664275372,103.90471767098886,yes building
11468,Health Promotion Board,"3, Second Hospital Avenue",168937,1.279791657705848,103.83844572965079,"yes building, public_building amenity"
11469,Nagase FineChem Singapore Pte Ltd,"9, Tuas View Lane",637569,1.287092466808939,103.63449285004761, 
11470,Centro, , ,1.370281220357167,103.84832601802411, 
11471,7-Eleven,Tampines Street 32, ,1.3540632,103.9598239,convenience shop
11472,Vacanza @ East, , ,1.329423826744414,103.91486464493036, 
11473,508,"508, Chai Chee Lane",469032,1.330104583418344,103.91638933577579,yes building
11474,512,"512, Chai Chee Lane", ,1.330155881128662,103.91765823807594,yes building
11475,Westwood Secondary School,"11, Jurong West Street 25",648350,1.353596442578999,103.70177731680563,school amenity
11476,Boxpark, , ,1.329498190274684,103.91674847303528,yes building
11477,514,"514, Chai Chee Lane",469029,1.3306287309246811,103.9182455104512,yes building
11478,510,"510, Chai Chee Lane", ,1.3296672166129722,103.91834335002285,yes building
11479,Pizza Hut, , ,1.3546037,103.9605367,fast_food amenity
11480,Namnam, , ,1.2945669,103.8530943,"restaurant amenity, vietnamese cuisine"
11481,Marks & Spencer, , ,1.2644573000000001,103.8228379,clothes shop
11482,H&M, , ,1.2650329999999999,103.8220914,clothes shop
11483,Legends,Telok Kurau Court, ,1.3121299,103.9106743,pub amenity
11484,Sharky's Pub,Telok Kurau Court, ,1.3120840999999999,103.9106797,pub amenity
11485,ILand Property Consultants Pte Ltd,Telok Kurau Court, ,1.3119391999999999,103.9108012, 
11486,JMD Investment Pte Ltd,Telok Kurau Court, ,1.3121971000000001,103.9106509, 
11487,Block D1 - School of Business Management,"180, Ang Mo Kio Avenue 8",569830,1.382074205441546,103.84863624297265,school building
11488,Easy Wheel,Balestier Road, ,1.3238277,103.85207949999999,"yes shop, yes building"
11489,Pizza Hut (Delivery), , ,1.301478,103.8617407,"restaurant amenity, pizza cuisine"
11490,Pizza Hut, , ,1.2839507000000001,103.8172798,"restaurant amenity, pizza cuisine"
11491,Domino's Pizza, , ,1.3368609,103.8538613,"restaurant amenity, pizza cuisine"
11492,Pizza Hut (Delivery), , ,1.2806365,103.8423084,"restaurant amenity, pizza cuisine"
11493,Domino's Pizza, , ,1.2798490999999999,103.8267462,"restaurant amenity, pizza cuisine"
11494,Domino's Pizza, , ,1.3026589,103.8579546,"restaurant amenity, pizza cuisine"
11495,Pasir Ris Neighbourhood Police Centre, , ,1.3684560000000001,103.9596671,police amenity
11496,Foodgle Food Court, , ,1.3551693999999999,103.6850323,food_court amenity
11497,15, , ,1.284624314351229,103.77863022312775,yes building
11498,23, , ,1.285290368294047,103.77606242641068,yes building
11499,5, , ,1.287391467386626,103.77665804811419,yes building
11500,12, , ,1.285357605463511,103.77785183303172,yes building
11501,25, , ,1.28569449136628,103.77544923129781,yes building
11502,7, , ,1.286637761194815,103.77615052755013,yes building
11503,3, , ,1.286463090579276,103.77784189516018,yes building
11504,11, , ,1.285533062390454,103.77762016841909,yes building
11505,Rohag,"76, Tuas Avenue 11",<different>,1.326647170150015,103.64085231692398,yes building
11506,Panduit,"60, Tuas Avenue 11",<different>,1.325921797161381,103.64229882685902,yes building
11507,13, , ,1.285175572261879,103.77810773223692,yes building
11508,18, , ,1.284346641035652,103.77749050481968,yes building
11509,Queensway Shopping Centre, , ,1.287498376696304,103.80321835698449,mall shop
11510,Neighbourhood Park, , ,1.387726715365066,103.75855779306994, 
11511,7 eleven, , ,1.3910706,103.6393958,convenience shop
11512,CapitaSpring (Former Golden Shoe Car Park), , ,1.284054843836306,103.85005646555028, 
11513,S9A, , ,1.295865096487966,103.77998670031906,yes building
11514,Girl on a Swing, , ,1.3102744,103.8171254, 
11515,Costa,Change Alley, ,1.2842946,103.8520298,"bar amenity, coffee_shop;tea cuisine"
11516,Tanjong Pagar Park, , ,1.276513953510389,103.84577888039139, 
11517,Corner House, , ,1.3151085,103.8153953,restaurant amenity
11518,Bethel Assembly of God,"114, Aljunied Avenue 2", ,1.321775309899984,103.88699879839851,"yes building, place_of_worship amenity"
11519,Nee Soon Sports Centre, , ,1.427521428759031,103.83883234436155,yes building
11520,Taman Mas Merah Playground, , ,1.308753961640956,103.76473073620613, 
11521,Soo Kee HQ,"7, Changi Business Park Vista",486042,1.338245412189897,103.96522474388746,commercial building
11522,Marine Aquaculture Centre, , ,1.215951512276365,103.84942942245087, 
11523,Punggol Dam, , ,1.4147046808442432,103.89721503637249,wall building
11524,Yishun Dam, , ,1.423865336639887,103.86027831397458,wall building
11525,Royal Fanco,Jalan Besar, ,1.3068011,103.856106,yes shop
11526,7-eleven, , ,1.3508971,103.7559191,convenience shop
11527,Beancurd City,Jalan Besar, ,1.306764,103.8560919,restaurant amenity
11528,202, , ,1.312313574634366,103.7525254462152,yes building
11529,214, , ,1.310605848192648,103.74955554744302,yes building
11530,212, , ,1.3112225291676372,103.7505107033373,yes building
11531,Lilydale, , ,1.4244845110221251,103.84916214706003, 
11532,222, , ,1.31225013279066,103.74848110012921,yes building
11533,218, , ,1.311156053516867,103.74848844107201,yes building
11534,Epitex,"112, East Coast Road #03-09",428802,1.3054603999999999,103.9048616,yes shop
11535,Blk 107, , ,1.3078744328143141,103.79931680012238,yes building
11536,Ayam Penyet Ria, , ,1.3048342,103.8337543,restaurant amenity
11537,Old Fire Station, , ,1.349046550000002,103.77071750000002,yes building
11538,Firestation Tower, , ,1.349213899999999,103.77080705,yes building
11539,The Hills @ Horizon Hills, , ,1.454490095071067,103.63934747942126, 
11540,Airbnb, , ,1.2758649,103.835589, 
11541,Saint Joseph Church,143, ,1.298390056731549,103.85309763338063,"church building, place_of_worship amenity"
11542,Eng Kong Garden, , ,1.336857111596412,103.76907360467106, 
11543,Katong Plaza,"1, Brooke Road",429979,1.3039819798052341,103.90399653519434,"mall shop, retail building"
11544,Admiralty Secondary School,"31, Woodlands Crescent",737916,1.445951104620095,103.80267880602979,school amenity
11545,Horizon Singapore Terminals, , ,1.247954840519583,103.68660841123484, 
11546,Lake Life Under Construction, , ,1.332468256061698,103.72401351073668, 
11547,31,"31, Chai Chee Avenue", ,1.32415525,103.92488664999999,yes building
11548,Pinnacle@Duxton,"1, Cantonment Road", ,1.277046398838852,103.84127507710197, 
11549,Covenant Presbyterian Church,"110, Race Course Road",218578,1.309282441709883,103.85191049723973,"yes building, place_of_worship amenity"
11550,Gayatri Restaurant,"122, Race Course Road",218583,1.309562150000001,103.85210484999999,"yes building, restaurant amenity, indian cuisine"
11551,Bylands Building,"135, Middle Road",188975,1.299277571019996,103.85261116958712,commercial building
11552,Bank of China,"133, Middle Road", ,1.2990870750420491,103.85281495186163,"yes building, bank amenity"
11553,The Geranium, , ,1.3131406037774371,103.90444027187671, 
11554,Lotus at Joo Chiat,Joo Chiat Place, ,1.3137797850258202,103.90204905420994,commercial building
11555,Aqueen Heritage Hotel (Joo Chiat),"51, Joo Chiat Road",427373,1.314987784896761,103.89865085494432,yes building
11556,7-Eleven, , ,1.3711545,103.8936621,convenience shop
11557,Koi, , ,1.3715929,103.8935923,beverages shop
11558,Cheers, , ,1.3715366,103.8936473,convenience shop
11559,Seletar Country Club, , ,1.409577554798183,103.8586555615087, 
11560,Lee Kong Chian School Of Medicine (Clinical Sciences Building),"11, Mandalay Road",308232,1.321615601190206,103.84884218724181,yes building
11561,ren tian tang, , ,1.2891946,103.8160643,beauty shop
11562,Common Green, , ,1.40453999654016,103.8991065043931, 
11563,Choa Chu Kang Swimming Complex, , ,1.391555122042289,103.7479147471536,yes building
11564,Decades Bar,"15, Neil Road", ,1.28011,103.8434877,bar amenity
11565,Winter Hotpot,"5, Neil Road", ,1.2802288,103.8436814,"restaurant amenity, chinese cuisine"
11566,Hoya Flora and Hampers,"17, Neil Road",088812,1.2800896,103.8434462,florist shop
11567,509,"509, Bedok North Street 3",460509,1.333551047654157,103.93110734434617,yes building
11568,Bedok 511 Wet.Market,"511, Bedok North Street 3",460511,1.333240863770724,103.93064660904562,marketplace amenity
11569,510,"510, Bedok North Street 3",460510,1.332445274818776,103.93085137752722,yes building
11570,Ruins, , ,1.3201874999999998,103.782535, 
11571,SPC,Jalan Buroh, ,1.314828780704468,103.71492140763277,"roof building, fuel amenity"
11572,Blk 144, , ,1.375851945625234,103.76753191527285,yes building
11573,Blk 133A, , ,1.3746699768813602,103.77034429012376,yes building
11574,Blk 136, , ,1.374699626488396,103.76877567263256,yes building
11575,Petir Park, , ,1.375632970651879,103.76848436532748, 
11576,Blk 140, , ,1.375415943543482,103.76901509477608,yes building
11577,Blk 137, , ,1.3749936720244471,103.7694999704718,yes building
11578,Live On Stage Thai Disco Live Band KTV Wine Bar, , ,1.2868966,103.8481204,nightclub amenity
11579,Blk 138, , ,1.374700325044447,103.76977693188034,yes building
11580,Blk 139, , ,1.375322039753262,103.7696957349562,yes building
11581,Da Bao Lorong 15,"116, Sims Avenue",387440,1.3140835,103.8780875,"restaurant amenity, seafood;asian;local cuisine"
11582,Lim Bo Seng memorial, , ,1.341889522449713,103.83098847439081, 
11583,Sofitel Singapore City Centre,"9, Wallich Street",078885,1.2771112,103.8451982, 
11584,Coral Primary School,"20, Pasir Ris Street 51",518902,1.368381477069513,103.95098423262358,school amenity
11585,Presbyterian Church, , ,1.309626093660049,103.8804511039655,"yes building, place_of_worship amenity"
11586,Eight Immortals Vegetarian-Admiralty Blk 678A Woodlands Ave 6 #02-01.,"678A, Woodlands Avenue 6",731678,1.4405120999999999,103.8017118,restaurant amenity
11587,210, , ,1.302979764204439,103.74368952143472,yes building
11588,37, , ,1.300286324158032,103.74593430315944,yes building
11589,58, , ,1.308042804206543,103.72874272871182,yes building
11590,38M, , ,1.303105668185587,103.73204425064256,yes building
11591,Sweet Tooth Addiction,Joo Chiat Road, ,1.3120272,103.9004288,confectionery shop
11592,Wan's Dentist,Joo Chiat Road, ,1.3108455,103.901176,dentist amenity
11593,40, , ,1.303415096537874,103.73159354527678,yes building
11594,30, , ,1.30988325,103.7334306,yes building
11595,Rainforest KidsWorld Ampitheatre, , ,1.403517422746467,103.79647454808158,"yes building, theatre amenity"
11596,SBST Sengkang Depot, , ,1.3878311,103.88683739999999,yes building
11597,Hotel Snow,"26, Cavan Road",209854,1.3108791,103.8618216, 
11598,Hotel Royal,"36, Newton Road",307964,1.3168305999999999,103.8418595, 
11599,Hotel Jen Tanglin,"1A, Cuscaden Road",249716,1.3042704999999999,103.8239124, 
11600,Jen,"277, Orchard Road",238858,1.3006571,103.8388834, 
11601,Hotel Michael,"8, Sentosa Gateway",098269,1.2550058,103.8202592, 
11602,Hotel Kai,"14, Purvis Street",188593,1.2965218,103.8554053, 
11603,Hotel Nuve,"11, Jalan Pinang",199143,1.3027514,103.8582753, 
11604,Hotel Miramar Singapore,"401, Havelock Road",169631,1.2882199,103.837415, 
11605,Hotel Re!,"175A, Chin Swee Road",169879,1.2854382,103.8383953, 
11606,Ji Zheng Gong Temple, , ,1.315607517878573,103.8801372995609,"yes building, place_of_worship amenity"
11607,Bendemeer Secondary School,"1, St Wilfred Road",327919,1.324554331789837,103.86059919529204,school amenity
11608,Cheers, , ,1.2673683,103.8156218,convenience shop
11609,Small Park With 10 Trees, , ,1.2894655,103.8165008, 
11610,The Arte @ Thomson, , ,1.328610580783155,103.84248022246773, 
11611,Ramakrishna Mission, , ,1.344120472579291,103.88037956221534,yes building
11612,Ministry of Durian,Upper Paya Lebar Road, ,1.3496023,103.8800843,greengrocer shop
11613,Prestige Point,Upper Paya Lebar Road, ,1.3495464,103.8800964,yes shop
11614,Ho Tit Coffee Powder Factory,Upper Paya Lebar Road, ,1.3496853,103.8800692,yes shop
11615,The World Rosewood Furniture,Upper Paya Lebar Road, ,1.3497547,103.8800269,furniture shop
11616,Sekolah Menegah Pasir Gudang (1), , ,1.46989194392995,103.90677376485657,school amenity
11617,Changi Recommends, , ,1.3619739,103.991396,gift shop
11618,Charles and Keith, , ,1.3620976,103.9912325,clothes shop
11619,Mini Mart, , ,1.3731238000000001,103.8880533,convenience shop
11620,Bee Cheng Hiang, , ,1.3625809,103.9899565,deli shop
11621,Bengawan Solo, , ,1.362491,103.9896657,confectionery shop
11622,BloomB, , ,1.3622022,103.9910924,clothes shop
11623,Botega Veneta, , ,1.3621629,103.9900857,leather shop
11624,Braun Buffel, , ,1.3624749999999999,103.9897097,bag shop
11625,Bricco Cafe, , ,1.362967,103.989182,cafe amenity
11626,Burberry, , ,1.361773,103.9909882,clothes shop
11627,Camp Christine, , ,1.439552815750664,103.70128219004211, 
11628,Jalan Bahtera Adventure Centre, , ,1.4379212629028,103.69949900913406, 
11629,Woodlands Delivery Base, , ,1.4521662555786161,103.80341922105868,yes building
11630,StorHub,"14, Gambas Avenue", ,1.447696722884817,103.80655945792955,commercial building
11631,9,9, ,1.345346122681101,103.93258733497457,yes building
11632,531, , ,1.444461612463128,103.83603161556792,yes building
11633,523, , ,1.443317889439142,103.83596178317,yes building
11634,521, , ,1.442893549202224,103.83618664035956,yes building
11635,PBA,"505, Yishun Industrial Park A",768733,1.443353328848001,103.83656740419104,industrial building
11636,527, , ,1.443716244442639,103.8357200314278,yes building
11637,525, , ,1.4434999,103.83582310000001,yes building
11638,18, , ,1.3094191783327451,103.71061044697339,yes building
11639,1, , ,1.312749036387195,103.72390909219015,yes building
11640,69, , ,1.339421438681142,103.89517131298668,yes building
11641,16, , ,1.339438290270101,103.89585779810898,yes building
11642,71, , ,1.339423443790501,103.89486629894644,yes building
11643,63, , ,1.3390813740127,103.895600412325,yes building
11644,65, , ,1.339162199999998,103.8954963,yes building
11645,14, , ,1.339537034340026,103.89573778264617,yes building
11646,115,"115, Clementi Street 13",120115,1.323863246198298,103.77154686479842,yes building
11647,117,"117, Clementi Street 13",120117,1.324556041717799,103.77126519679553,yes building
11648,AZ@Paya Lebar,"140, Paya Lebar Road",409015,1.327335555800202,103.89087984255508,yes building
11649,Blk 170, , ,1.3786088040271172,103.76614937237282,yes building
11650,Blk 171, , ,1.378986116833001,103.76641991245863,yes building
11651,Singapore Federation of Chinese Clan Association Building,"397, Lorong 2 Toa Payoh",319639,1.336826687146913,103.84647045926246,yes building
11652,3829, , ,1.328337022723162,103.94810019958031,commercial building
11653,SkyVille@Dawson, , ,1.295954257889362,103.80979984402292, 
11654,62,"62, Strathmore Avenue", ,1.294341960111889,103.81173179052146,yes building
11655,Hill Spring, , ,1.3715814,103.8291226,doctors amenity
11656,Tuk Wan,Jalan Leban, ,1.3715355,103.8290894,"restaurant amenity, thai cuisine"
11657,Meditation Court, , ,1.364807913946566,103.82992058472173, 
11658,Old Town White Coffee, , ,1.4166856,103.6574459,"coffee shop, cafe amenity"
11659,Brussels Beer, , ,1.416842,103.6573423,cafe amenity
11660,Ajisen, , ,1.4164238,103.6575321,restaurant amenity
11661,Little Big Club, , ,1.4167068,103.6569956, 
11662,Kenny Rogers, , ,1.4174519,103.6570169,restaurant amenity
11663,GRT,"129, Serangoon Road", ,1.307636073232306,103.852348874517,"jewelry shop, yes building"
11664,Enterprise, , ,1.3328020999999999,103.7085422, 
11665,Sin Hin Chuan Kee,"796, North Bridge Road", ,1.3037109499999961,103.86024885,"yes shop, yes building"
11666,Crockfords Tower,"10, Sentosa Gateway",098270,1.255534284376186,103.81956356764996,hotel building
11667,37, , ,1.3616072910127421,103.8379414055344,yes building
11668,Garibaldi, , ,1.2965555,103.8549969,"restaurant amenity, italian cuisine"
11669,Jai Thai, , ,1.2962927,103.8553147,"restaurant amenity, thai cuisine"
11670,Cold Storage, , ,1.3014953999999999,103.839658,supermarket shop
11671,Crematorium, , ,1.359587064411477,103.83596114892599,yes building
11672,Kong Meng San Phor Kark See Monastery, , ,1.361115680602095,103.83648719487005,place_of_worship amenity
11673,Peranakan Terrace Houses, , ,1.3137524,103.90286, 
11674,St Michael Industrial Estate,"65A, Jalan Tenteram",328958,1.3286769577552922,103.8584277932741,industrial building
11675,Babirusa, , ,1.404706609373001,103.79251207149264, 
11676,DHL Distribution Centre, , ,1.331182175670519,103.9652431734174,yes building
11677,Schenker Logistics,10, ,1.332236373351385,103.96235315882188,yes building
11678,K Line Logistics,Changi South Street 2, ,1.329702338866401,103.96443619102959,warehouse building
11679,North Spine Food Court, , ,1.3470031,103.6800715,food_court amenity
11680,Peach Garden, , ,1.3474477,103.6800107,"restaurant amenity, chinese cuisine"
11681,Subway, , ,1.3469171,103.6801549,"fast_food amenity, sandwich cuisine"
11682,Pizza Hut Express, , ,1.3472686999999999,103.6802066,"restaurant amenity, pizza cuisine"
11683,KFC, , ,1.3473452,103.6801133,"fast_food amenity, chicken cuisine"
11684,Starbucks, , ,1.3468759,103.6800334,"cafe amenity, coffee_shop cuisine"
