,name,address,postalCode,latitude,longitude,categories
3495,Seafield Bowling Club, , ,55.97131125,-3.1562776, 
3496,Hanson Leith Premix Plant, , ,55.98372329739383,-3.237404861336267, 
3497,Miradis Cafe,"9, Eskdaille Court", ,55.8933064,-3.069927,cafe amenity
3498,Clementine,"141, Bruntsfield Place",EH10 4EB,55.936379099999996,-3.2079405,gift shop
3499,Unknown Pleasures,"110, Canongate", ,55.9516371,-3.1782871999999998,music shop
3500,Kirknewton, , ,55.8892043,-3.4324088, 
3501,Top Dogz Grooming,"353, Leith Walk",EH6 8SD,55.9641391,-3.1770207,pet shop
3502,Weir Building, , ,55.92318126731134,-3.179191044630606,yes building
3503,Murrayburn Primary School, , ,55.922442239737926,-3.28137118549721,school amenity
3504,Drylaw Police Station,"701, Ferry Road", ,55.9670307,-3.2478086,police amenity
3505,4Kt,"4, Kew Terrace", ,55.9454023,-3.2304561, 
3506,Colinton Castle Sports Club, , ,55.91421010679801,-3.25397307096394,yes building
3507,Leith FAB Cricket Club, , ,55.97113212861385,-3.156657536809179, 
3508,Colinton Primary School, , ,55.908348606355126,-3.236716513857343,school amenity
3509,Electric car charging, , ,55.9242691,-3.2516299,charging_station amenity
3510,Boots, , ,55.93318707463432,-3.107180004806357,"retail building, pharmacy amenity"
3511,Vino Wines,"32-34, Comiston Road",EH10 5QE,55.9244608,-3.2101704,alcohol shop
3512,Fort Kinnaird Management Suite, , ,55.936220376396335,-3.104124588994204,commercial building
3513,Ting Thai Caravan,"8-9, Teviot Place",EH1 2QZ,55.9456757,-3.1900471,"restaurant amenity, thai cuisine"
3514,Lomond Park Tennis Club, , ,55.977376150316196,-3.209431670951358, 
3515,Forthquarter Park, , ,55.9788483582341,-3.248103241257852, 
3516,Trinity Bowling Club Pavilion, , ,55.97720242026603,-3.209061940576783,club_house building
3517,Lomond Park, , ,55.97728566220697,-3.209033720754121, 
3518,Angelo's,"8, Lochend Road South", ,55.9594895,-3.1560492,"fast_food amenity, fish_and_chips cuisine"
3519,Zara,"104-105, Princes Street", ,55.9514787,-3.2008085,clothes shop
3520,Napier Students' Association, , ,55.93519448090804,-3.210947134707041,"yes building, pub amenity"
3521,Crewe Medical Centre,"135, Boswall Parkway",EH5 2LY,55.9752131,-3.2377092,doctors amenity
3522,The Perfume Shop,"116, Princes Street", ,55.9512004,-3.202454,perfumery shop
3523,The Body Shop,"90A, Princes Street", ,55.9518846,-3.1985084,cosmetics shop
3524,Superdrug,"83, Princes Street", ,55.9520617,-3.1974837,cosmetics shop
3525,Chisholm Hunter,"97-98, Princes Street", ,55.9517396,-3.1993336,jewelry shop
3526,Ben's Cookies,"114, Princes Street", ,55.9512255,-3.2023055,confectionery shop
3527,Thomas Sabo,"99B, Princes Street", ,55.9516018,-3.20008,jewelry shop
3528,Lush Spa,"115, Princes Street", ,55.9512129,-3.2023801,perfumery shop
3529,Charlotte Hair Stylist,"13, Queen Charlotte Street", ,55.9740649,-3.1692611,hairdresser shop
3530,White Studio,"115, Portobello High Street", ,55.9537614,-3.1162263,hairdresser shop
3531,Robin T Bond Chartered Accountant,"22, Joppa Road", ,55.9492997,-3.099731, 
3532,Links Car Sales,"101A, Milton Road East", ,55.9455359,-3.0929384,car shop
3533,Lothian Dance Academy,"2, Rosefield Avenue Lane", ,55.9526856,-3.1161023, 
3534,Jon Paul,"125, Portobello High Street", ,55.9533235,-3.1156826,hairdresser shop
3535,Sunset Nails,"103, Portobello High Street", ,55.9539356,-3.1162894,charity shop
3536,J. Balloch & Partners Electricians,"21, Morton Street", ,55.9489713,-3.0994189, 
3537,JSL Services,"2, King's Road", ,55.9577335,-3.1224346, 
3538,Newhailes House, , ,55.940881666443985,-3.079245844612894,yes building
3539,Integrity Insurance,"25, Morton Street", ,55.9489176,-3.0994012, 
3540,RBS Cash Machines, , ,55.9695952,-3.171156,atm amenity
3541,Greyfriars Bobby Statue, , ,55.9469224,-3.1913043, 
3542,Warriston Cemetery, , ,55.9679909738254,-3.197948889532669, 
3543,Cup and Ring Marked Rocks, , ,55.9122291,-3.3948137, 
3544,The Parlour,"142, Duke Street", ,55.9689595,-3.1680879,pub amenity
3545,The Black Fox,"17, Albert Place", ,55.9620252,-3.1794463,pub amenity
3546,Carrubbers Christian Centre, , ,55.95074222625692,-3.185570515157703,"yes building, place_of_worship amenity"
3547,Trinity Apse, , ,55.950960081093,-3.185650563602867,yes building
3548,Cte Brasserie,"51, Frederick Street", ,55.9538204,-3.2006027,"restaurant amenity, french cuisine"
3549,Charlie Miller,"39, Frederick Street", ,55.9533377,-3.2002948,hairdresser shop
3550,Warren James, , ,55.938282422967994,-3.312978062747341,jewelry shop
3551,The Brothers Barbers,"253, Morningside Road",EH10 4RD,55.9271102,-3.2090681,hairdresser shop
3552,The Piece, , ,55.9105038,-3.3222974,cafe amenity
3553,"Your Union, Your Shop", , ,55.9102993,-3.3219353,convenience shop
3554,Fingers Piano Bar,"61A, Frederick Street", ,55.954146,-3.2007976,bar amenity
3555,James Scott,"43, Dundas Street",EH3 6QQ,55.9577011,-3.199167,antiques shop
3556,International Vodka and Beer Bar,"88, Rose Street North Lane", ,55.9519939,-3.2024014,bar amenity
3557,No 1 Currency,"414, Morningside Road",EH10 5HY,55.9255433,-3.209631,bureau_de_change amenity
3558,Acheson House Community Garden Orchard, , ,55.951098106631896,-3.179054785018253, 
3559,Subway,"165A, Bruntsfield Place",EH10 4DG,55.9357906,-3.2094584,fast_food amenity
3560,Blue,"126, Dundas Street", ,55.959937,-3.2009489,hairdresser shop
3561,Monktonhall Garrage, , ,55.92450436845884,-3.066082056467875,car_repair shop
3562,Vue Cinema, , ,55.9562622,-3.1859008,cinema amenity
3563,Diet Chef, , ,55.930876,-3.4123438999999998, 
3564,Morningside Medical Practice,"2, Morningside Place",EH10 5ER,55.9302081,-3.2099997,doctors amenity
3565,Balgreen Fryer,"203, Balgreen Road", ,55.9344111,-3.2459182,"fast_food amenity, fish_and_chips cuisine"
3566,Beauteous Hair,"197, Balgreen Road", ,55.9345196,-3.2459974,hairdresser shop
3567,Western Motors Car Wash, , ,55.916955681375796,-3.285784160580598,"yes building, car_wash amenity"
3568,The Beer Cave,"43, Dalry Road",EH11 2BU,55.9446899,-3.217613,alcohol shop
3569,Village Garage,"206A, Queensferry Road", ,55.9572652,-3.2482199,car_repair shop
3570,Fountain Court,"121, Grove Street", ,55.9435343,-3.2111252, 
3571,Goldenacre Barbers,"60B, Inverleith Row", ,55.9708074,-3.2089143,hairdresser shop
3572,George Heriot's School,Lauriston Place, ,55.94630586598067,-3.194761362009482,school amenity
3573,Gilmerton Cove, , ,55.9056085,-3.1331439, 
3574,Bow Bar,"80, West Bow", ,55.9484235,-3.1941366,pub amenity
3575,Slateford Bowling Club, , ,55.92340020000001,-3.248950900000001, 
3576,The Square,"17, North St Andrew Street", ,55.955614,-3.1925268,cafe amenity
3577,Edinburgh Meat Market, , ,55.9439271,-3.2072171, 
3578,Gordon Stevenson Violins,"6, Barclay Terrace",EH10 4HP,55.9396228,-3.2041402,musical_instrument shop
3579,Millers Sandwich Bar,"18, Hope Park Terrace",EH8 9LY,55.9406812,-3.1811924,cafe amenity
3580,Sandwich Express,"9, Albert Place", ,55.9622389,-3.179182,"cafe amenity, sandwich cuisine"
3581,Tribe Tattoo,"30, West Nicolson Street",EH8 9DD,55.944596,-3.1850571,tattoo shop
3582,Tanfield Bowling Club Pavilion,Arboretum Avenue,EH4 1HP,55.9624208,-3.2115922,social_centre amenity
3583,Ferranti Bowling Club Pavilion,"7, Arboretum Road",EH3 5NY,55.9627907,-3.2120489,social_centre amenity
3584,Northern Bowling Club Pavilion,"35, Warriston Crescent",EH3 5NE,55.9641422,-3.20045,social_centre amenity
3585,The Jolly Judge,"7, James's Court",EH1 2PB,55.9495199,-3.1939483,pub amenity
3586,Edinburgh Tramways Bowling Club Pavilion,"54, Rosslyn Crescent",EH6 5AX,55.9656046,-3.1843354,social_centre amenity
3587,Annandale Nursery,"37, Annandale Street Lane", ,55.9613996,-3.1820673,kindergarten amenity
3588,Lifestyle Express Store,"10B, Milton Road West", ,55.9436262,-3.1184725,convenience shop
3589,Grahams and Ceramic Tiles,"96, Temple Park Crescent",EH11 1JR,55.93662940260977,-3.221925389891935,"doityourself shop, yes building"
3590,Tesco Express,"1B, Russell Road", ,55.9453178,-3.2334068,convenience shop
3591,ASDA Chesser,"3, New Mart Road",EH14 1RJ,55.92612279851603,-3.246498742989789,"supermarket shop, retail building"
3592,TriBeCa Bar & Grill,"7-9-11, East London Street",EH7 4BN,55.9592246,-3.1903273,"restaurant amenity, american cuisine"
3593,Tickets, , ,55.8979475,-3.0662192,yes building
3594,Grounds, , ,55.9581558,-3.2094816,cafe amenity
3595,Robert Fergusson Unit, , ,55.92702993113151,-3.219095212296295,hospital building
3596,Dreams,"1, Seafield Road", ,55.9719024,-3.1523287,bed shop
3597,Muirhouse Medical Group, , ,55.9702305,-3.2515134,doctors amenity
3598,The Floatarium,"29, North West Circus Place", ,55.9573121,-3.2075607,beauty shop
3599,Bethany,"46, Hamilton Place", ,55.9587202,-3.2075403,charity shop
3600,"Avis, Budget, Dollar, Thrifty, Enterprise, Europcar, Hertz, Interrent, Sixt", , ,55.9462911,-3.3600045,car_rental amenity
3601,Bawsinch Nature Reserve, , ,55.938335404264926,-3.14762841071572, 
3602,Administration, , ,55.92986392413588,-3.198963519048005,yes building
3603,Tonic,"34A, North Castle Street", ,55.9526918,-3.2040299,bar amenity
3604,Wojtek Memorial, , ,55.950763867086245,-3.202139471644129,yes building
3605,Dovecot, , ,55.923873083263096,-3.385414836881272,yes building
3606,Stephen Dalton Scrap Metal, , ,55.93949015833408,-3.218244711316838,scrapyard amenity
3607,Tower, , ,55.975742822987925,-3.41998062748741,yes building
3608,Costcutter,"77, Ferry Road", ,55.9745715,-3.1827408999999998,convenience shop
3609,Plumb Centre, , ,55.9300796,-3.4146667,hardware shop
3610,centre for sport and exercise, , ,55.927228112119394,-3.290089937116762,college building
3611,Quaker Meeting House, , ,55.94883214221905,-3.193647390593025,"yes building, place_of_worship amenity"
3612,Headturners,"8A, Buckstone Terrace", ,55.9084531,-3.20951,hairdresser shop
3613,Buckstone Newsagent,"4, Buckstone Terrace", ,55.9085673,-3.2096239,newsagent shop
3614,Hunter Building, , ,55.945257271367296,-3.198055844828364,university building
3615,Sainsbury's Local,"41-45, Bernard Street", ,55.9759198,-3.1688863,convenience shop
3616,Harbour Office, , ,55.94504383444624,-3.067280949601573,yes building
3617,Pilton Retreat,"70, Baird Road", ,55.92614063588716,-3.380715370224698,"yes building, public_building amenity"
3618,Pro Shop, , ,55.91919250000001,-3.1477469,yes building
3619,BDW Veterinary Surgeons,"124, Newhaven Road", ,55.9737208,-3.1886228,veterinary amenity
3620,Caf Jacques,"10, Grassmarket",EH1 2JU,55.9473224,-3.1975774,cafe amenity
3621,St Ninians, , ,55.95880094839177,-3.154635207593441,"church building, place_of_worship amenity"
3622,Bryce McKenzie Decoration,"35A, Dundas Street",EH3 6QQ,55.9575239,-3.1990615,furniture shop
3623,Colours Gallery,"41, Dundas Street",EH3 6QQ,55.9576588,-3.1991418,art shop
3624,Archipelago Bakery,"39, Dundas Street",EH3 6QQ,55.9576164,-3.1991166,bakery shop
3625,Keen Cost Newsagent,"45, Dundas Street",EH3 6RS,55.9580327,-3.1993147,convenience shop
3626,The Vine Bar,"43, North Junction Street", ,55.9772029,-3.1800459,bar amenity
3627,Simpson & Brown Architects with Addyman Archaeology,Quayside Street, ,55.975677,-3.1739287, 
3628,New Town Therapy,"31A, Dundas Street",EH3 6QQ,55.9574719,-3.1990306,massage shop
3629,Epitome,"35, Dundas Street",EH3 6QQ,55.9575759,-3.1990925,clothes shop
3630,Charles Wilson,"139, St John's Road", ,55.9424743,-3.2815848,butcher shop
3631,Gordon Lamb House, , ,55.951027005202754,-3.177977215070312,yes building
3632,Creative Exchange,"29, Constitution Street",EH6 7BS,55.9757617,-3.166009, 
3633,Genting, , ,55.9417775,-3.2159578,casino amenity
3634,Gorgie Mills Special School,"349, Gorgie Road",EH11 2RG,55.93539277968753,-3.239416968899606,school amenity
3635,Rose Garden, , ,55.94364507472897,-3.269809117483773, 
3636,Monkton House, , ,55.920889558637235,-3.067445196940164,yes building
3637,Old Craighall, , ,55.922818460495336,-3.066841173304595, 
3638,Fire Tower, , ,55.943938752685085,-3.20493762268707,yes building
3639,St Anne's Church Hall, , ,55.942343395421226,-3.273466554371236,yes building
3640,Scotmid,"55, The Load",EH30 9PH,55.98937892645401,-3.398980420903237,"supermarket shop, retail building"
3641,Nomber 6 one stop shop,"24, Hill Street", ,55.9532657,-3.2030241999999998,social_facility amenity
3642,Las Iguanas,"141-143, George Street", ,55.9522129,-3.2063407,"restaurant amenity, latin_american cuisine"
3643,Lawford Kidd,"10, Hill Street", ,55.9534113,-3.2020849, 
3644,jmarchitects,"64, Queen Street", ,55.953579,-3.2050755, 
3645,Canons' Gait,"232, Canongate", ,55.9507741,-3.1824251,pub amenity
3646,Scottish Adult Learning,"22, Hill Street",EH2 3JZ,55.9532876,-3.202934,social_facility amenity
3647,Stock Xchange,"5, Young Street", ,55.9530952,-3.2048858,clothes shop
3648,The Afgan Needle, , ,55.9488199,-3.1981296, 
3649,Villas, , ,55.92264489698014,-3.187791800238252,yes building
3650,Scottish Horse Memorial, , ,55.9489272,-3.1975915, 
3651,Colonel Mackenzie, , ,55.9489209,-3.1973957, 
3652,Ensign Ewart's Tomb, , ,55.9488749,-3.1979968, 
3653,Prince Frederick, , ,55.9488848,-3.1978503, 
3654,Zest skin spa,"8, Haddington Place", ,55.9594997,-3.1836449,beauty shop
3655,Razor Sharp,"3, Haddington Place", ,55.9593056,-3.1838609,hairdresser shop
3656,Edinburgh College (Milton Road), , ,55.94335910495027,-3.097642262886749,college amenity
3657,Flodden Wall, , ,55.94851795348274,-3.182721395465882, 
3658,CEC/NHS Lothian Community Equipment Store, , ,55.9357284260377,-3.144069999041896,yes building
3659,Old Chain Pier,"32, Trinity Crescent", ,55.98004469707143,-3.204173833655579,"yes building, pub amenity"
3660,Frederick House Hotel,"42, Frederick Street", ,55.9533335,-3.2009235, 
3661,Abbey Lodge, , ,55.9040576,-3.1262582, 
3662,Mozolowski & Murray Conservatories,"57, Comiston Road",EH10 6AG,55.9233808,-3.210265,yes shop
3663,Cash Converters,"21, South Clerk Street",EH8 9JD,55.9412335,-3.1809757,pawnbroker shop
3664,Franco's,"11, Summerhall Place", ,55.9391998,-3.1818492,"fast_food amenity, fish_and_chips cuisine"
3665,Farmer Autocare, , ,55.9427761821216,-3.287196599316021,"car_repair shop, yes building"
3666,Chisholm House, , ,55.94883926849142,-3.183059132396078,university building
3667,Kellerstain Stables, , ,55.927641217742824,-3.333900617418117,yes building
3668,Janer Designs, , ,55.9808348,-3.1784128,interior_decoration shop
3669,The Tailend,"15, Albert Place", ,55.962073,-3.1794086,"restaurant amenity, fish cuisine"
3670,Greggs, , ,55.9655262,-3.2738894,fast_food amenity
3671,Schuh, , ,55.9814284,-3.1765591,shoes shop
3672,Matthew's Foods, , ,55.9249456,-3.2543275,"supermarket shop, chinese cuisine"
3673,Family History Centre,"15, Victoria Terrace", ,55.9483926,-3.1950195,tourism amenity
3674,AIM Computers,"65, Duke Street", ,55.9698576,-3.1691399,computer shop
3675,Watsonians RFC, , ,55.92783703520041,-3.222767220474689, 
3676,Paper Rack,"45, George IV Bridge", ,55.9478164,-3.1914928,newsagent shop
3677,Richer Sounds, , ,55.9480844,-3.1870409,hifi shop
3678,Specsavers,"27, North Bridge", ,55.950483,-3.1874084,optician shop
3679,Rowantree, , ,55.9485463,-3.1864684,bar amenity
3680,St Margaret's RC Church, , ,55.9884890593756,-3.397727534395065,"church building, place_of_worship amenity"
3681,Cafe Refresh, , ,55.940854,-3.183986,cafe amenity
3682,Princes Street Gardens Bandstand, , ,55.95050992008415,-3.200006322995498,hut building
3683,Hanedan,"41, West Preston Street", ,55.9388946,-3.1813406,restaurant amenity
3684,Ichiban,"34, West Preston Street", ,55.938913,-3.1809911,"restaurant amenity, japanese cuisine"
3685,Anteaques,"17, Clerk Street",EH8 9JH,55.942442,-3.1827166,"antiques shop, cafe amenity"
3686,Sodaeng,"94, Buccleuch Street",EH8 9NH,55.9416827,-3.1839588,"restaurant amenity, korean cuisine"
3687,Southside,"8, Newington Road", ,55.9388596,-3.1796429, 
3688,Pen Shop,"21, Multrees Walk", ,55.9550932,-3.1908729,accessories shop
3689,Regis,"57, Gilmore Place", ,55.9411387,-3.2078884, 
3690,Darwin's Rhea, , ,55.9434982,-3.2691602, 
3691,Clarin Guest House,"4, East Mayfield",EH9 1SD,55.9339485,-3.1730454, 
3692,Edinburgh Gin Distillery,"1A, Rutland Place", ,55.9498855,-3.2080443,beverages shop
3693,Nordic, , ,55.9803301,-3.2227788,clothes shop
3694,Edinburgh TEBA Boxing Academy, , ,55.9814673,-3.2267364, 
3695,11, , ,55.92705982474127,-3.059792274006236, 
3696,11, , ,55.927504750000004,-3.062218349999999, 
3697,Ratho Bowling Club, , ,55.92211276653393,-3.379216115002646,yes building
3698,The Hermitage,"1-3-5, Comiston Road",EH10 6AD,55.924695,-3.2095437,pub amenity
3699,Schop,"36, St Mary's Street", ,55.9498367,-3.1834276,coworking_space amenity
3700,Clean Cleaner, , ,55.9326838,-3.2135118,Home_cleaning shop
3701,Wauchope and Niddrie Village Graveyard, , ,55.92938304218931,-3.124229553514984,grave_yard amenity
3702,Colinton Post Office, , ,55.9073484,-3.257501,post_office amenity
3703,James Naysmyth Building, , ,55.91120798539963,-3.323427058431966,university building
3704,Coco,"174, Bruntsfield Place",EH10 4ER,55.9363386,-3.2088536,confectionery shop
3705,Trade Cut Studio,"42, Easter Road", ,55.958427,-3.1716501,hairdresser shop
3706,Time Out Health and Beauty,"30, Easter Road", ,55.9582297,-3.1716872,beauty shop
3707,Sally J Fisher,"7, Easter Road", ,55.9584345,-3.1720814,gift shop
3708,Happy Bean Cafe,"14, Easter Road", ,55.958003,-3.1717298,cafe amenity
3709,Tippi,"144, Bruntsfield Place",EH10 4ER,55.9366192,-3.2082052,antiques shop
3710,De Belgian Winkel,"32, Easter Road", ,55.958269,-3.1716798,chocolate shop
3711,Burger King, , ,55.9521152,-3.1889313,fast_food amenity
3712,Lodge, , ,55.91707184118914,-3.321021440323578,yes building
3713,Henderson Local Store,"85, Henderson Street", ,55.9746947,-3.1720608,convenience shop
3714,Tailor,"25, Albert Place", ,55.961858,-3.1796927,tailor shop
3715,Olly Bongo's,"4, Teviot Place",EH1 2QZ,55.9457466,-3.1898493,cafe amenity
3716,Your Move, , ,55.9372768,-3.2342715,estate_agent shop
3717,St Roque - Edinburgh Community Partnership, , ,55.929797958807605,-3.195677384881317,hospital building
3718,The Golden Dragon,"21, Castle Street",EH2 3DN,55.9518994,-3.2028955,"restaurant amenity, chinese cuisine"
3719,The Prestonfielder,"31, Prestonfield Avenue", ,55.9338344,-3.1612131,convenience shop
3720,City Observatory, , ,55.95497088111815,-3.1835273442407592,yes building
3721,Rose Street Barbers,"137, Rose Street",EH2 4LS,55.95165,-3.2041103,hairdresser shop
3722,Peter's Yard,"3, Deanhaugh Street",EH4 1LU,55.9582374,-3.2089867,cafe amenity
3723,Abden House, , ,55.93746132137347,-3.169283521805117,yes building
3724,House of Hearing, , ,55.9492178,-3.2109142999999998,hearing_aids shop
3725,Tantallon Place,"17, Tantallon Place",EH9 1NZ,55.9368935,-3.1858588, 
3726,Santander,"194-196, Morningside Road",EH10 4TD,55.9286688,-3.2097008,bank amenity
3727,Morrisons Ferry Road,"102, Pilton Drive",EH5 2XS,55.97013547394493,-3.23199255539238,"supermarket shop, yes building"
3728,Boots,"58-60, Main Street",EH4 5AA,55.96535743039234,-3.270705084950781,"yes building, pharmacy amenity"
3729,City Ambulance Station and Workshop, , ,55.93335941640559,-3.145577806078742, 
3730,Holy Cross Church, , ,55.964972496595465,-3.274860828860033,"church building, place_of_worship amenity"
3731,RBGE Glasshouse - Main Range, , ,55.96661767120127,-3.207469285456804,greenhouse building
3732,Jewson Timber, , ,55.931837100476805,-3.236473249773256,"hardware shop, shop building"
3733,Noir Caf,"1, Palmerston Place", ,55.9472652,-3.2151071,cafe amenity
3734,Burgh Locks,"2, Bruntsfield Place",EH10 4HN,55.9403577,-3.2042103, 
3735,Canteen, , ,55.9619662,-3.2352523,restaurant amenity
3736,Spirit of Thai,"44, Grindlay Street", ,55.9467972,-3.2050617,"restaurant amenity, thai cuisine"
3737,Tk maxx,"6, South St David Street",EH2 2BW,55.9531505,-3.1932887,clothes shop
3738,Home Farm, , ,55.98101615647081,-3.331634322050422, 
3739,Tynecastle High School, , ,55.94017468007713,-3.22962519592067,school amenity
3740,Currie Post Office, , ,55.8966045,-3.3087404,post_office amenity
3741,"Blackford Pavillion - Catering, IT Training", , ,55.928272508958344,-3.200372879694744,yes building
3742,The Royal, , ,55.9186163,-3.1387124,pub amenity
3743,Edinburgh Airport, , ,55.947552,-3.3603635, 
3744,Four Seasons Financial Services,"251, Portobello High Street", ,55.951823,-3.1109774, 
3745,Friday Street,"304, Portobello High Street", ,55.9514928,-3.1088785,antiques shop
3746,South Leith Parish Church Halls, , ,55.97184508199612,-3.172605731810522,yes building
3747,Cafe Truva,"251-253, Canongate", ,55.9509436,-3.1826714,cafe amenity
3748,Noah's Ark Pets & Supplies,"38-40, Granton Road", ,55.9725868,-3.214948,pet shop
3749,Elfalafel,"15, Bristo Place",EH1 1EZ,55.9459346,-3.1899017,"fast_food amenity, falafel;kebab;fish_and_chips cuisine"
3750,Bistro du Vin,"11, Bristo Place",EH1 1EZ,55.946088,-3.1902547,restaurant amenity
3751,Sweet Service,"78, Queen Street", ,55.9532501,-3.2068666,convenience shop
3752,Royal Mile Factory Outlet,"11A, James's Court", ,55.9494757,-3.1940901,clothes shop
3753,Jamie Scotts Millshop,"449, Lawnmarket", ,55.9495149,-3.1931025,clothes shop
3754,Tartan Weaving Mill Factory Outlet,"453-455, Lawnmarket", ,55.949492,-3.1932788,clothes shop
3755,Warriston Allotments, , ,55.970085548356984,-3.19448241195567, 
3756,Craigmillar Community Art Centre, , ,55.93272413205315,-3.104954970914728,yes building
3757,City Car Club, , ,55.941694,-3.2014772,car_sharing amenity
3758,Neuroscience Building,"1, George Square",EH8 9JZ,55.944571211316386,-3.188083579871232,university building
3759,Three Bridges Sandwich Bar, , ,55.9875791,-3.4039889,kiosk shop
3760,Salvation Army Church, , ,55.9338707360926,-3.2443821802344512,church building
3761,Greendykes Allotment Project, , ,55.92740948249325,-3.122838551204276, 
3762,Ijaz Newstime Market,"53, Nicolson Street",EH8 9BZ,55.9456804,-3.1849745,convenience shop
3763,Sainsbury's Bank,"3, Lochside Avenue", ,55.9334938,-3.31738455,yes building
3764,The Ivy on the Square,"6, St Andrew Square", ,55.9533741,-3.1934356,restaurant amenity
3765,JMCC, , ,55.9400291,-3.1697303,restaurant amenity
3766,EUSA JMCC Shop, , ,55.9401289,-3.1698778,convenience shop
3767,The Chaplaincy, , ,55.9462604,-3.1881758,place_of_worship amenity
3768,JMCC Bar, , ,55.9396572,-3.1699848,bar amenity
3769,Milton Convenience Store,"4A, Milton Road West", ,55.9436452,-3.1175816,convenience shop
3770,Edinburgh Contemporary Crafts,"9-11, Blair Street", ,55.9493913,-3.1878844, 
3771,East Court, , ,55.93035444351731,-3.130420751679859, 
3772,Morton Mains,"37, Winton Loan",EH10 7AW,55.89539214847777,-3.192068885419407,"yes building, childcare amenity"
3773,Cafe Bar, , ,55.9018937,-3.0608659,cafe amenity
3774,Ratho Mains Cottages, , ,55.91526493215639,-3.381138659131767, 
3775,The Hay Box, , ,55.9017027,-3.0612427,gift shop
3776,Magdalene Community Education Centre, , ,55.94219793636181,-3.104528021386,yes building
3777,Pretty Woman,"12, Earlston Place", ,55.9573366,-3.1670675,clothes shop
3778,Earl Haig, , ,55.9488762,-3.2017099, 
3779,Broughton Rugby Club, , ,55.97593776505353,-3.215090917209429,yes building
3780,Greggs,"126, Lothian Road", ,55.9454456,-3.2056917,fast_food amenity
3781,Gilmerton Dykes Road, , ,55.90162634407721,-3.139070395544056, 
3782,The Dome Bar and Grill,"14, George Street", ,55.953393387854874,-3.195497807195481,"yes building, restaurant amenity"
3783,Blackhall Medical Centre,"49-51, Hillhouse Road", ,55.9602856,-3.2576771,doctors amenity
3784,Lindsay & Gilmour,"22, Hillhouse Road", ,55.9602392,-3.256113,pharmacy amenity
3785,designer-lights.com,"15B, Howe Street",EH3 6TE,55.9560792,-3.2018264,yes shop
3786,Urquharts Solicitors,"16, Heriot Row",EH3 6HR,55.9556836,-3.2011483, 
3787,TGI Fridays, , ,55.9348657,-3.105826,restaurant amenity
3788,Craighall Garage,"3, Craighall Road", ,55.9799744,-3.1977257,car_repair shop
3789,St Mary's Music School,"25, Grosvenor Crescent",EH12 5EL,55.94699465140416,-3.220548010768186,music_school amenity
3790,Bursar's Office, , ,55.94681806552523,-3.219868478658671,school building
3791,Pelican Walkthrough, , ,55.9426753,-3.2696716, 
3792,Prestige Motor Co, , ,55.925493498786345,-3.293240421786863,yes building
3793,Home Bargains, , ,55.9294817,-3.2468365,supermarket shop
3794,Gracemount BMX track, , ,55.9048041,-3.1580079, 
3795,Tui, , ,55.9810594,-3.1781872,travel_agency shop
3796,Lloyds Pharmacy,"115, Corstorphine Road", ,55.944742,-3.2503772,pharmacy amenity
3797,Britannia View, , ,55.982017,-3.17636,restaurant amenity
3798,GAME, , ,55.9813401,-3.1767222999999998,computer shop
3799,The Harbour Inn,"4-6, Fishmarket Square", ,55.9806629,-3.1950566,pub amenity
3800,Prom Bar,"2, Anchorfield", ,55.9796063,-3.1875583,pub amenity
3801,Dreadnought,"72, North Fort Street",EH6 4HL,55.978931,-3.1864936999999998,pub amenity
3802,Mary's Milk Bar,"19, Grassmarket", ,55.9468361,-3.1973938,ice_cream amenity
3803,Zaza's,"21, Grassmarket", ,55.9468574,-3.1973176,cafe amenity
3804,Caffe Piccolo,"29, Grassmarket", ,55.9469137,-3.1971164,"cafe amenity, coffee_shop cuisine"
3805,Ladbrokes,"356, Gorgie Road", ,55.9365993,-3.2399031,bookmaker shop
3806,SquareFoot,"76, Dublin Street", ,55.9580413,-3.1944166, 
3807,Shrub: Swap & Reuse Hub,"13, Guthrie Street", ,55.9482077,-3.1885781,doityourself shop
3808,Cloudberry, , ,55.9616933,-3.3059994,"gift shop, cafe amenity"
3809,Weber Shandwick,"9, York Place", ,55.95582,-3.1916579, 
3810,Stringers Cellos,"7, York Place", ,55.9557941,-3.1918162,musical_instrument shop
3811,Gift Island, , ,55.9376926,-3.2334236,gift shop
3812,Hot Spot Internet Cafe, , ,55.9376723,-3.23351,internet_cafe amenity
3813,Veeno, , ,55.9436742,-3.1946594,"bar amenity, wine cuisine"
3814,Pegasus Sound and Light,"23-25, Canongate", ,55.9526051,-3.1752971,yes shop
3815,Lower Woodland Garden, , ,55.9645817,-3.2070932, 
3816,Colinton & Craiglockhart Dells, , ,55.9232064,-3.2471965, 
3817,Standard Life,"8, Glenogle Road", ,55.9620678656243,-3.202627757188937,office building
3818,Piccolino,"103, High Riggs",EH3 9RP,55.9442477,-3.2027735,"restaurant amenity, italian cuisine"
3819,Blackwood Coffee,"235, Morningside Road",EH10 4QT,55.9277383,-3.2091586,"cafe amenity, coffee_shop cuisine"
3820,Scotbet, , ,55.9340527,-3.1781594,bookmaker shop
3821,MillStone Memorial to Graham Priestley, , ,55.9236341,-3.2482326, 
3822,Edinburgh Marriott Hotel,"111, Glasgow Road",EH12 8NF,55.940130400422206,-3.311562336565645,hotel building
3823,Vennel Cemetery, , ,55.98928234098273,-3.3950779005794143, 
